PROKKA_MOD_463463	PF01636
PROKKA_MOD_10000	
PROKKA_MOD_40392	COG0016
PROKKA_MOD_40392	TIGR00468
PROKKA_MOD_40393	
PROKKA_MOD_230471	
PROKKA_MOD_420979	
PROKKA_MOD_17585	COG0689
PROKKA_MOD_17585	PF01138
PROKKA_MOD_17585	TIGR01966
PROKKA_MOD_17584	COG0127
PROKKA_MOD_17584	PF01725
PROKKA_MOD_17584	TIGR00042
PROKKA_MOD_17587	
PROKKA_MOD_17586	
PROKKA_MOD_17581	COG2823
PROKKA_MOD_17580	
PROKKA_MOD_17583	COG0683
PROKKA_MOD_17582	COG0313
PROKKA_MOD_17582	PF00590
PROKKA_MOD_17582	TIGR00096
PROKKA_MOD_383809	
PROKKA_MOD_17589	
PROKKA_MOD_17588	
PROKKA_MOD_383808	
PROKKA_MOD_230470	PF13385
PROKKA_MOD_245439	COG0587
PROKKA_MOD_245439	PF07733
PROKKA_MOD_245439	TIGR00594
PROKKA_MOD_245438	COG0147
PROKKA_MOD_245438	PF00425
PROKKA_MOD_245438	TIGR00564
PROKKA_MOD_207439	COG0647
PROKKA_MOD_207439	PF13344
PROKKA_MOD_207439	TIGR01460
PROKKA_MOD_207438	COG1539
PROKKA_MOD_207438	PF02152
PROKKA_MOD_207438	TIGR00525
PROKKA_MOD_420972	COG1212
PROKKA_MOD_420972	PF02348
PROKKA_MOD_420972	TIGR00466
PROKKA_MOD_207433	PF02698
PROKKA_MOD_207432	
PROKKA_MOD_207431	
PROKKA_MOD_207430	COG2225
PROKKA_MOD_207430	PF01274
PROKKA_MOD_207430	TIGR01345
PROKKA_MOD_207437	COG5394
PROKKA_MOD_207437	PF07879
PROKKA_MOD_207437	TIGR01848
PROKKA_MOD_207436	
PROKKA_MOD_207435	COG1605
PROKKA_MOD_207435	PF01817
PROKKA_MOD_207435	TIGR01807
PROKKA_MOD_207434	COG0287
PROKKA_MOD_207434	PF02153
PROKKA_MOD_420970	COG1629
PROKKA_MOD_420970	PF07715
PROKKA_MOD_383801	
PROKKA_MOD_420976	
PROKKA_MOD_383803	
PROKKA_MOD_383802	
PROKKA_MOD_160097	
PROKKA_MOD_160096	COG1960
PROKKA_MOD_160096	PF00441
PROKKA_MOD_160096	TIGR03204
PROKKA_MOD_160095	COG0761
PROKKA_MOD_160095	PF02401
PROKKA_MOD_160095	TIGR00216
PROKKA_MOD_160094	
PROKKA_MOD_160093	
PROKKA_MOD_160092	
PROKKA_MOD_160091	
PROKKA_MOD_160090	COG3651
PROKKA_MOD_160090	PF09996
PROKKA_MOD_160099	
PROKKA_MOD_160098	
PROKKA_MOD_282649	
PROKKA_MOD_282648	
PROKKA_MOD_282647	
PROKKA_MOD_282646	COG0518
PROKKA_MOD_282646	PF00117
PROKKA_MOD_282646	TIGR00888
PROKKA_MOD_282645	PF02774
PROKKA_MOD_282644	
PROKKA_MOD_282643	COG1694
PROKKA_MOD_282643	PF03819
PROKKA_MOD_282642	COG2197
PROKKA_MOD_282642	PF00072
PROKKA_MOD_282641	COG0003
PROKKA_MOD_282641	TIGR00345
PROKKA_MOD_282640	COG0304
PROKKA_MOD_282640	PF00109
PROKKA_MOD_282640	TIGR03150
PROKKA_MOD_76166	
PROKKA_MOD_230474	PF05065
PROKKA_MOD_76167	PF01476
PROKKA_MOD_13103	COG1428
PROKKA_MOD_13103	PF01712
PROKKA_MOD_449943	COG0406
PROKKA_MOD_449943	PF00300
PROKKA_MOD_449943	TIGR03848
PROKKA_MOD_76164	
PROKKA_MOD_432028	
PROKKA_MOD_432029	
PROKKA_MOD_24048	PF00665
PROKKA_MOD_24049	
PROKKA_MOD_24046	PF00535
PROKKA_MOD_24047	
PROKKA_MOD_24044	PF05430
PROKKA_MOD_24045	
PROKKA_MOD_24042	
PROKKA_MOD_24043	COG1090
PROKKA_MOD_24043	TIGR01777
PROKKA_MOD_24040	
PROKKA_MOD_24041	
PROKKA_MOD_268069	PF07715
PROKKA_MOD_268068	COG1995
PROKKA_MOD_268068	PF04166
PROKKA_MOD_268068	TIGR00557
PROKKA_MOD_268067	COG0030
PROKKA_MOD_268067	PF00398
PROKKA_MOD_268067	TIGR00755
PROKKA_MOD_268066	COG2239
PROKKA_MOD_268066	PF03448
PROKKA_MOD_268066	TIGR00400
PROKKA_MOD_268065	PF00389
PROKKA_MOD_268064	
PROKKA_MOD_268063	COG0483
PROKKA_MOD_268063	PF00459
PROKKA_MOD_268063	TIGR02067
PROKKA_MOD_268062	
PROKKA_MOD_268061	
PROKKA_MOD_268060	
PROKKA_MOD_102039	
PROKKA_MOD_410779	
PROKKA_MOD_53998	
PROKKA_MOD_53999	
PROKKA_MOD_53996	
PROKKA_MOD_53997	
PROKKA_MOD_53994	
PROKKA_MOD_53995	
PROKKA_MOD_53992	
PROKKA_MOD_53993	
PROKKA_MOD_53990	
PROKKA_MOD_53991	
PROKKA_MOD_430079	PF00005
PROKKA_MOD_430079	TIGR02770
PROKKA_MOD_127889	
PROKKA_MOD_127888	
PROKKA_MOD_323081	
PROKKA_MOD_323080	PF00153
PROKKA_MOD_323087	
PROKKA_MOD_323086	
PROKKA_MOD_323085	PF00565
PROKKA_MOD_323084	PF07176
PROKKA_MOD_127881	COG4583
PROKKA_MOD_127881	PF04268
PROKKA_MOD_127881	TIGR01375
PROKKA_MOD_127880	COG0605
PROKKA_MOD_127880	PF02777
PROKKA_MOD_127883	COG4311
PROKKA_MOD_127883	PF04267
PROKKA_MOD_127883	TIGR01374
PROKKA_MOD_127882	COG0404
PROKKA_MOD_127882	PF01571
PROKKA_MOD_127882	TIGR01372
PROKKA_MOD_127885	COG4235
PROKKA_MOD_127885	TIGR03142
PROKKA_MOD_127884	COG0665
PROKKA_MOD_127884	PF01266
PROKKA_MOD_127884	TIGR01373
PROKKA_MOD_127887	COG3313
PROKKA_MOD_127887	PF06945
PROKKA_MOD_127886	COG0816
PROKKA_MOD_127886	PF03652
PROKKA_MOD_127886	TIGR00250
PROKKA_MOD_120934	PF00271
PROKKA_MOD_405370	
PROKKA_MOD_405371	
PROKKA_MOD_217108	COG0004
PROKKA_MOD_217108	PF00909
PROKKA_MOD_217108	TIGR00836
PROKKA_MOD_217109	COG0347
PROKKA_MOD_217109	PF00543
PROKKA_MOD_405374	
PROKKA_MOD_405375	
PROKKA_MOD_76161	
PROKKA_MOD_405377	
PROKKA_MOD_217102	
PROKKA_MOD_217103	COG0404
PROKKA_MOD_217103	PF01571
PROKKA_MOD_217100	
PROKKA_MOD_217101	PF09359
PROKKA_MOD_217106	COG1529
PROKKA_MOD_217106	PF02738
PROKKA_MOD_217106	TIGR02416
PROKKA_MOD_217107	COG0347
PROKKA_MOD_217107	PF00543
PROKKA_MOD_217104	
PROKKA_MOD_217105	COG1035
PROKKA_MOD_217105	PF04432
PROKKA_MOD_217105	TIGR03289
PROKKA_MOD_430070	
PROKKA_MOD_120935	
PROKKA_MOD_52489	
PROKKA_MOD_52488	
PROKKA_MOD_52487	
PROKKA_MOD_52486	
PROKKA_MOD_52485	
PROKKA_MOD_52484	
PROKKA_MOD_52483	PF00082
PROKKA_MOD_52483	TIGR03921
PROKKA_MOD_52482	
PROKKA_MOD_52481	
PROKKA_MOD_52480	
PROKKA_MOD_442534	COG0188
PROKKA_MOD_442534	PF00521
PROKKA_MOD_442534	TIGR01063
PROKKA_MOD_430075	
PROKKA_MOD_430074	
PROKKA_MOD_120936	
PROKKA_MOD_386357	
PROKKA_MOD_102038	
PROKKA_MOD_146807	
PROKKA_MOD_410772	
PROKKA_MOD_192119	
PROKKA_MOD_192118	COG0168
PROKKA_MOD_192118	PF02386
PROKKA_MOD_192118	TIGR00933
PROKKA_MOD_192117	COG0028
PROKKA_MOD_192117	PF02776
PROKKA_MOD_192117	TIGR00118
PROKKA_MOD_192116	
PROKKA_MOD_192115	
PROKKA_MOD_192114	COG1858
PROKKA_MOD_192114	PF03150
PROKKA_MOD_192114	TIGR04039
PROKKA_MOD_192113	
PROKKA_MOD_192112	
PROKKA_MOD_192111	
PROKKA_MOD_192110	
PROKKA_MOD_55103	PF02885
PROKKA_MOD_55102	PF00069
PROKKA_MOD_55101	
PROKKA_MOD_55100	
PROKKA_MOD_55107	COG3159
PROKKA_MOD_55107	PF04340
PROKKA_MOD_55106	COG1216
PROKKA_MOD_55106	PF00535
PROKKA_MOD_55105	COG0463
PROKKA_MOD_55105	PF00535
PROKKA_MOD_55104	COG1216
PROKKA_MOD_55104	PF13641
PROKKA_MOD_55104	TIGR01556
PROKKA_MOD_55109	COG0019
PROKKA_MOD_55109	PF02784
PROKKA_MOD_55109	TIGR01048
PROKKA_MOD_55108	COG0253
PROKKA_MOD_55108	PF01678
PROKKA_MOD_55108	TIGR00652
PROKKA_MOD_410773	
PROKKA_MOD_139473	COG4152
PROKKA_MOD_139473	PF00005
PROKKA_MOD_139473	TIGR01188
PROKKA_MOD_139472	COG2987
PROKKA_MOD_139472	PF01175
PROKKA_MOD_139472	TIGR01228
PROKKA_MOD_139471	PF00932
PROKKA_MOD_139470	
PROKKA_MOD_139477	COG0329
PROKKA_MOD_139477	PF00701
PROKKA_MOD_139477	TIGR00674
PROKKA_MOD_139476	COG0251
PROKKA_MOD_139476	PF01042
PROKKA_MOD_139476	TIGR00004
PROKKA_MOD_139475	COG2319
PROKKA_MOD_139475	PF00400
PROKKA_MOD_139474	COG1668
PROKKA_MOD_139474	PF12698
PROKKA_MOD_139479	COG0272
PROKKA_MOD_139479	PF01653
PROKKA_MOD_139479	TIGR00575
PROKKA_MOD_139478	
PROKKA_MOD_62673	
PROKKA_MOD_62672	
PROKKA_MOD_62671	
PROKKA_MOD_62670	
PROKKA_MOD_62677	
PROKKA_MOD_62676	
PROKKA_MOD_62675	
PROKKA_MOD_62674	
PROKKA_MOD_62679	
PROKKA_MOD_62678	
PROKKA_MOD_349085	PF08652
PROKKA_MOD_349084	
PROKKA_MOD_90081	
PROKKA_MOD_349082	COG0033
PROKKA_MOD_349082	PF02878
PROKKA_MOD_349082	TIGR03990
PROKKA_MOD_75431	
PROKKA_MOD_75430	COG1044
PROKKA_MOD_75430	PF04613
PROKKA_MOD_75430	TIGR01853
PROKKA_MOD_75433	
PROKKA_MOD_75432	PF02801
PROKKA_MOD_75435	COG1028
PROKKA_MOD_75435	PF00106
PROKKA_MOD_75435	TIGR01832
PROKKA_MOD_75434	
PROKKA_MOD_75437	COG3119
PROKKA_MOD_75437	PF00884
PROKKA_MOD_75437	TIGR03417
PROKKA_MOD_75436	PF07908
PROKKA_MOD_75439	COG1088
PROKKA_MOD_75439	PF01370
PROKKA_MOD_75439	TIGR01181
PROKKA_MOD_75438	
PROKKA_MOD_120932	
PROKKA_MOD_105588	PF02899
PROKKA_MOD_105589	COG0522
PROKKA_MOD_105589	PF00163
PROKKA_MOD_105589	TIGR01017
PROKKA_MOD_98678	COG5434
PROKKA_MOD_98678	PF00295
PROKKA_MOD_448023	COG1894
PROKKA_MOD_448023	PF01512
PROKKA_MOD_448023	TIGR01959
PROKKA_MOD_98679	PF00153
PROKKA_MOD_448022	COG1905
PROKKA_MOD_448022	PF01257
PROKKA_MOD_448022	TIGR01958
PROKKA_MOD_448021	COG0649
PROKKA_MOD_448021	PF00346
PROKKA_MOD_448021	TIGR01962
PROKKA_MOD_448020	COG0852
PROKKA_MOD_448020	PF00329
PROKKA_MOD_448020	TIGR01961
PROKKA_MOD_417166	
PROKKA_MOD_448027	COG0302
PROKKA_MOD_448027	PF01227
PROKKA_MOD_448027	TIGR00063
PROKKA_MOD_27137	
PROKKA_MOD_448026	PF04940
PROKKA_MOD_448025	
PROKKA_MOD_448024	COG4993
PROKKA_MOD_448024	PF13360
PROKKA_MOD_448024	TIGR03075
PROKKA_MOD_319929	COG4974
PROKKA_MOD_319929	PF00589
PROKKA_MOD_319929	TIGR02224
PROKKA_MOD_319928	PF02879
PROKKA_MOD_396548	COG0712
PROKKA_MOD_396548	PF00213
PROKKA_MOD_396548	TIGR01145
PROKKA_MOD_319921	
PROKKA_MOD_319920	
PROKKA_MOD_319923	COG0739
PROKKA_MOD_319923	PF01551
PROKKA_MOD_319922	PF11306
PROKKA_MOD_319925	
PROKKA_MOD_319924	PF13585
PROKKA_MOD_319924	TIGR04131
PROKKA_MOD_319927	COG0733
PROKKA_MOD_319926	COG2801
PROKKA_MOD_319926	PF00665
PROKKA_MOD_06236	COG1262
PROKKA_MOD_06236	PF03781
PROKKA_MOD_06236	TIGR03440
PROKKA_MOD_396545	COG0055
PROKKA_MOD_396545	PF00006
PROKKA_MOD_396545	TIGR01039
PROKKA_MOD_396542	COG0766
PROKKA_MOD_396542	PF00275
PROKKA_MOD_396542	TIGR01072
PROKKA_MOD_445557	COG0064
PROKKA_MOD_445557	PF02934
PROKKA_MOD_445557	TIGR00133
PROKKA_MOD_396543	COG4651
PROKKA_MOD_396543	PF00999
PROKKA_MOD_46947	
PROKKA_MOD_46946	
PROKKA_MOD_46945	
PROKKA_MOD_46944	COG0210
PROKKA_MOD_46944	PF13361
PROKKA_MOD_46944	TIGR01073
PROKKA_MOD_46943	COG0045
PROKKA_MOD_46943	PF08442
PROKKA_MOD_46943	TIGR01016
PROKKA_MOD_46942	COG0074
PROKKA_MOD_46942	PF00549
PROKKA_MOD_46942	TIGR01019
PROKKA_MOD_46941	
PROKKA_MOD_46940	COG0299
PROKKA_MOD_46940	PF00551
PROKKA_MOD_46940	TIGR00639
PROKKA_MOD_53147	
PROKKA_MOD_46949	COG2040
PROKKA_MOD_46949	PF02574
PROKKA_MOD_46948	COG0697
PROKKA_MOD_46948	PF00892
PROKKA_MOD_46948	TIGR00950
PROKKA_MOD_226685	COG0472
PROKKA_MOD_226685	PF00953
PROKKA_MOD_226685	TIGR00445
PROKKA_MOD_226684	COG0771
PROKKA_MOD_226684	PF08245
PROKKA_MOD_226684	TIGR01087
PROKKA_MOD_226687	COG0769
PROKKA_MOD_226687	PF08245
PROKKA_MOD_226687	TIGR01085
PROKKA_MOD_53146	
PROKKA_MOD_226681	COG0773
PROKKA_MOD_226681	PF08245
PROKKA_MOD_226681	TIGR01082
PROKKA_MOD_226680	PF04998
PROKKA_MOD_226683	COG0772
PROKKA_MOD_226683	PF01098
PROKKA_MOD_226683	TIGR02614
PROKKA_MOD_226682	COG0707
PROKKA_MOD_226682	PF04101
PROKKA_MOD_226682	TIGR01133
PROKKA_MOD_53141	
PROKKA_MOD_226689	
PROKKA_MOD_226688	COG0768
PROKKA_MOD_226688	PF00905
PROKKA_MOD_226688	TIGR02214
PROKKA_MOD_53140	
PROKKA_MOD_53143	
PROKKA_MOD_53142	
PROKKA_MOD_430473	
PROKKA_MOD_61593	
PROKKA_MOD_61592	
PROKKA_MOD_61591	
PROKKA_MOD_61590	
PROKKA_MOD_61597	
PROKKA_MOD_61596	
PROKKA_MOD_61595	
PROKKA_MOD_61594	
PROKKA_MOD_61599	
PROKKA_MOD_61598	PF09055
PROKKA_MOD_61598	TIGR02753
PROKKA_MOD_275211	
PROKKA_MOD_430472	PF00034
PROKKA_MOD_430472	TIGR02604
PROKKA_MOD_392803	COG0779
PROKKA_MOD_392803	PF02576
PROKKA_MOD_392802	PF11028
PROKKA_MOD_35158	
PROKKA_MOD_35159	
PROKKA_MOD_392807	PF14522
PROKKA_MOD_206407	COG0248
PROKKA_MOD_206407	PF02541
PROKKA_MOD_206407	TIGR03706
PROKKA_MOD_392805	COG0532
PROKKA_MOD_392805	PF11987
PROKKA_MOD_392805	TIGR00487
PROKKA_MOD_392804	COG0195
PROKKA_MOD_392804	PF08529
PROKKA_MOD_392804	TIGR01953
PROKKA_MOD_35152	
PROKKA_MOD_35153	PF00933
PROKKA_MOD_35150	COG1826
PROKKA_MOD_35150	TIGR01411
PROKKA_MOD_35151	COG1386
PROKKA_MOD_35151	PF04079
PROKKA_MOD_35151	TIGR00281
PROKKA_MOD_35156	
PROKKA_MOD_35157	
PROKKA_MOD_35154	
PROKKA_MOD_35155	
PROKKA_MOD_386610	COG0576
PROKKA_MOD_386610	PF01025
PROKKA_MOD_451945	COG2951
PROKKA_MOD_451945	PF13406
PROKKA_MOD_451945	TIGR02283
PROKKA_MOD_369105	COG1596
PROKKA_MOD_369105	TIGR03028
PROKKA_MOD_183803	PF13830
PROKKA_MOD_183802	
PROKKA_MOD_183801	COG1199
PROKKA_MOD_183801	PF13307
PROKKA_MOD_183801	TIGR01407
PROKKA_MOD_183800	COG0209
PROKKA_MOD_183800	PF02867
PROKKA_MOD_183800	TIGR02504
PROKKA_MOD_183807	COG1126
PROKKA_MOD_183807	PF00005
PROKKA_MOD_183807	TIGR03005
PROKKA_MOD_183806	COG0765
PROKKA_MOD_183806	PF00528
PROKKA_MOD_183806	TIGR03003
PROKKA_MOD_183805	COG0834
PROKKA_MOD_183805	PF00497
PROKKA_MOD_183805	TIGR01096
PROKKA_MOD_183804	COG0686
PROKKA_MOD_183804	PF05222
PROKKA_MOD_183804	TIGR00518
PROKKA_MOD_251265	
PROKKA_MOD_251264	PF03144
PROKKA_MOD_183809	
PROKKA_MOD_251266	COG4122
PROKKA_MOD_251266	PF01596
PROKKA_MOD_251261	COG0553
PROKKA_MOD_251261	PF00176
PROKKA_MOD_251260	
PROKKA_MOD_251263	
PROKKA_MOD_251262	
PROKKA_MOD_141999	COG1680
PROKKA_MOD_141999	PF00144
PROKKA_MOD_141998	
PROKKA_MOD_141997	COG1012
PROKKA_MOD_141997	PF00171
PROKKA_MOD_141997	TIGR01804
PROKKA_MOD_141996	
PROKKA_MOD_141995	
PROKKA_MOD_141994	
PROKKA_MOD_141993	
PROKKA_MOD_141992	
PROKKA_MOD_141991	
PROKKA_MOD_141990	
PROKKA_MOD_27138	PF13489
PROKKA_MOD_448271	COG0582
PROKKA_MOD_448271	PF00589
PROKKA_MOD_43489	COG0304
PROKKA_MOD_43489	PF02801
PROKKA_MOD_43489	TIGR03150
PROKKA_MOD_419639	COG1012
PROKKA_MOD_419639	PF00171
PROKKA_MOD_419639	TIGR03374
PROKKA_MOD_34845	PF14349
PROKKA_MOD_436209	COG0154
PROKKA_MOD_436209	PF01425
PROKKA_MOD_436209	TIGR00132
PROKKA_MOD_224867	
PROKKA_MOD_224866	PF07510
PROKKA_MOD_224865	COG0347
PROKKA_MOD_224865	PF00543
PROKKA_MOD_224864	COG0004
PROKKA_MOD_224864	PF00909
PROKKA_MOD_224864	TIGR00836
PROKKA_MOD_224863	COG1949
PROKKA_MOD_224863	PF00929
PROKKA_MOD_224862	COG0573
PROKKA_MOD_224862	TIGR02138
PROKKA_MOD_224861	COG0581
PROKKA_MOD_224861	PF00528
PROKKA_MOD_224861	TIGR00974
PROKKA_MOD_224860	PF14323
PROKKA_MOD_224869	COG1161
PROKKA_MOD_224869	PF01926
PROKKA_MOD_224869	TIGR03596
PROKKA_MOD_224868	PF07715
PROKKA_MOD_234475	
PROKKA_MOD_234474	COG0654
PROKKA_MOD_234474	PF01494
PROKKA_MOD_234474	TIGR01989
PROKKA_MOD_234477	
PROKKA_MOD_234476	PF09360
PROKKA_MOD_234471	COG0451
PROKKA_MOD_234471	PF01370
PROKKA_MOD_234471	TIGR01179
PROKKA_MOD_234470	COG0546
PROKKA_MOD_234470	PF02152
PROKKA_MOD_234470	TIGR00526
PROKKA_MOD_234473	
PROKKA_MOD_234472	COG2091
PROKKA_MOD_234472	PF01648
PROKKA_MOD_444676	COG4126
PROKKA_MOD_444676	PF01177
PROKKA_MOD_444677	
PROKKA_MOD_298439	PF11238
PROKKA_MOD_298438	COG0078
PROKKA_MOD_298438	PF00185
PROKKA_MOD_298438	TIGR00658
PROKKA_MOD_234479	COG1157
PROKKA_MOD_234479	PF00006
PROKKA_MOD_234479	TIGR03496
PROKKA_MOD_234478	
PROKKA_MOD_444670	COG1942
PROKKA_MOD_444670	PF01361
PROKKA_MOD_444670	TIGR00013
PROKKA_MOD_444671	COG0146
PROKKA_MOD_444671	PF02538
PROKKA_MOD_41735	
PROKKA_MOD_192968	
PROKKA_MOD_192969	PF08722
PROKKA_MOD_192966	
PROKKA_MOD_192967	
PROKKA_MOD_192964	
PROKKA_MOD_192965	
PROKKA_MOD_192962	
PROKKA_MOD_192963	COG1061
PROKKA_MOD_192963	PF00270
PROKKA_MOD_192960	
PROKKA_MOD_192961	
PROKKA_MOD_41736	
PROKKA_MOD_41731	
PROKKA_MOD_206402	
PROKKA_MOD_41730	
PROKKA_MOD_221330	PF12697
PROKKA_MOD_221331	COG2364
PROKKA_MOD_221331	PF02588
PROKKA_MOD_221332	COG0590
PROKKA_MOD_221332	PF00383
PROKKA_MOD_221333	
PROKKA_MOD_221334	COG0352
PROKKA_MOD_221334	PF02581
PROKKA_MOD_221334	TIGR00693
PROKKA_MOD_221335	COG0325
PROKKA_MOD_221335	PF01168
