COG1123	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain
COG1124	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component
COG1125	ABC-type proline/glycine betaine transport system, ATPase component
COG1126	ABC-type polar amino acid transport system, ATPase component
COG1127	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, ATPase component MlaF
COG1129	ABC-type sugar transport system, ATPase component
COG1131	ABC-type multidrug transport system, ATPase component
COG1132	ABC-type multidrug transport system, ATPase and permease component
COG1133	ABC-type long-chain fatty acid transport system, fused permease and ATPase components
COG1134	ABC-type polysaccharide/polyol phosphate transport system, ATPase component
COG1135	ABC-type methionine transport system, ATPase component
COG1136	ABC-type lipoprotein export system, ATPase component
COG1137	ABC-type lipopolysaccharide export system, ATPase component
COG1157	Flagellar biosynthesis/type III secretory pathway ATPase
COG1172	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component
COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component
COG1174	ABC-type proline/glycine betaine transport system, permease component
COG1175	ABC-type sugar transport system, permease component
COG1176	ABC-type spermidine/putrescine transport system, permease component I
COG1177	ABC-type spermidine/putrescine transport system, permease component II
COG1178	ABC-type Fe3+ transport system, permease component
COG1226	Voltage-gated potassium channel Kch
COG1230	Co/Zn/Cd efflux system component
COG1268	Biotin transporter BioY
COG1272	Predicted membrane channel-forming protein YqfA, hemolysin III family
COG1275	Tellurite resistance protein TehA and related permeases
COG1276	Putative copper export protein
COG1277	ABC-type transport system involved in multi-copper enzyme maturation, permease component
COG1279	Arginine exporter protein ArgO
COG1280	Threonine/homoserine/homoserine lactone efflux protein
COG1283	Na+/phosphate symporter
COG1288	Uncharacterized membrane protein YfcC, ion transporter superfamily
COG1292	Choline-glycine betaine transporter
COG1296	Predicted branched-chain amino acid permease (azaleucine resistance)
COG1297	Uncharacterized membrane protein, oligopeptide transporter (OPT) family
COG1301	Na+/H+-dicarboxylate symporter
COG1317	Flagellar biosynthesis/type III secretory pathway protein FliH
COG1320	Multisubunit Na+/H+ antiporter, MnhG subunit
COG1347	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrD
COG1427	Predicted periplasmic solute-binding protein
COG1450	Type II secretory pathway component GspD/PulD (secretin)
COG1457	Purine-cytosine permease or related protein
COG1459	Type II secretory pathway, component PulF
COG1462	Curli biogenesis system outer membrane secretion channel CsgG
COG1463	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic component MlaD
COG1464	ABC-type metal ion transport system, periplasmic component/surface antigen
COG1555	DNA uptake protein ComE and related DNA-binding proteins
COG1566	Multidrug resistance efflux pump
COG1584	Succinate-acetate transporter protein
COG1593	TRAP-type C4-dicarboxylate transport system, large permease component
COG1596	Periplasmic protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold
COG1613	ABC-type sulfate transport system, periplasmic component
COG1620	L-lactate permease
COG1629	Outer membrane receptor proteins, mostly Fe transport
COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component
COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component
COG1668	ABC-type Na+ efflux pump, permease component
COG1682	ABC-type polysaccharide/polyol phosphate export permease
COG1687	Branched-chain amino acid transport protein AzlD
COG1726	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrA
COG1732	Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein)
COG1742	Uncharacterized inner membrane protein YnfA, drug/metabolite transporter superfamily
COG1757	Na+/H+ antiporter NhaC
COG1766	Flagellar biosynthesis/type III secretory pathway M-ring protein FliF/YscJ
COG1784	TctA family transporter
COG1805	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrB
COG1814	Predicted Fe2+/Mn2+ transporter, VIT1/CCC1 family
COG1823	L-cystine uptake protein TcyP, sodium:dicarboxylate symporter family
COG1824	Permease, similar to cation transporters
COG1840	ABC-type Fe3+ transport system, periplasmic component
COG1859	RNA:NAD 2'-phosphotransferase, TPT1/KptA family
COG1863	Multisubunit Na+/H+ antiporter, MnhE subunit
COG1879	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain
COG1883	Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, beta subunit
COG1886	Flagellar motor switch/type III secretory pathway protein FliN
COG1887	CDP-glycerol glycerophosphotransferase, TagB/SpsB family
COG1914	Mn2+ and Fe2+ transporters of the NRAMP family
COG1918	Fe2+ transport system protein FeoA
COG1930	ABC-type cobalt transport system, periplasmic component
COG1934	Lipopolysaccharide export system protein LptA
COG1953	Cytosine/uracil/thiamine/allantoin permease
COG1970	Large-conductance mechanosensitive channel
COG1971	Putative Mn2+ efflux pump MntP
COG1972	Nucleoside permease NupC
COG1989	Prepilin signal peptidase PulO (type II secretory pathway) or related peptidase
COG2011	ABC-type methionine transport system, permease component
COG2031	Short chain fatty acids transporter
COG2056	Predicted histidine transporter YuiF, NhaC family
COG2059	Chromate transport protein ChrA
COG2060	K+-transporting ATPase, A chain
COG2067	Long-chain fatty acid transport protein
COG2076	Multidrug transporter EmrE and related cation transporters
COG2095	Small neutral amino acid transporter SnatA, MarC family
COG2107	Predicted periplasmic solute-binding protein
COG2111	Multisubunit Na+/H+ antiporter, MnhB subunit
COG2113	ABC-type proline/glycine betaine transport system, periplasmic component
COG2116	Formate/nitrite transporter FocA, FNT family
COG2119	Putative Ca2+/H+ antiporter, TMEM165/GDT1 family
COG2156	K+-transporting ATPase, c chain
COG2165	Type II secretory pathway, pseudopilin PulG
COG2187	Aminoglycoside phosphotransferase family enzyme
COG2209	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrE
COG2211	Na+/melibiose symporter or related transporter
COG2212	Multisubunit Na+/H+ antiporter, MnhF subunit
COG2215	ABC-type nickel/cobalt efflux system, permease component RcnA
COG2216	High-affinity K+ transport system, ATPase chain B
COG2217	Cation transport ATPase
COG2223	Nitrate/nitrite transporter NarK
COG2233	Xanthine/uracil permease
COG2239	Mg/Co/Ni transporter MgtE (contains CBS domain)
COG2244	Membrane protein involved in the export of O-antigen and teichoic acid
COG2252	Xanthine/uracil/vitamin C permease, AzgA family
COG2257	Type III secretion system substrate exporter, FlhB-like
COG2270	MFS-type transporter involved in bile tolerance, Atg22 family
COG2271	Sugar phosphate permease
COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain
COG2358	TRAP-type uncharacterized transport system, periplasmic component
COG2386	ABC-type transport system involved in cytochrome c biogenesis, permease component
COG2391	Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains
COG2610	H+/gluconate symporter or related permease
COG2704	Anaerobic C4-dicarboxylate transporter
COG2804	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB
COG2807	Cyanate permease
COG2814	Predicted arabinose efflux permease, MFS family
COG2822	Iron uptake system EfeUOB, periplasmic (or lipoprotein) component EfeO/EfeM
COG2831	Hemolysin activation/secretion protein
COG2836	Sulfite exporter TauE/SafE
COG2851	Mg2+/citrate symporter
COG2853	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, lipoprotein component MlaA
COG2854	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic MlaC component
COG2869	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrC
COG2871	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrF
COG2911	Autotransporter translocation and assembly factor TamB
COG2948	Type IV secretory pathway, VirB10 components
COG2967	Uncharacterized protein affecting Mg2+/Co2+ transport
COG2978	p-Aminobenzoyl-glutamate transporter AbgT
COG2984	ABC-type uncharacterized transport system, periplasmic component
COG2985	Uncharacterized membrane protein YbjL, putative transporter
COG2998	ABC-type tungstate transport system, permease component
COG3004	Na+/H+ antiporter NhaA
COG3031	Type II secretory pathway, component PulC
COG3064	Membrane protein involved in colicin uptake
COG3067	Na+/H+ antiporter NhaB
COG3069	C4-dicarboxylate transporter
COG3090	TRAP-type C4-dicarboxylate transport system, small permease component
COG3104	Dipeptide/tripeptide permease
COG3113	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, MlaB component, contains STAS domain
COG3114	Heme exporter protein D
COG3117	Lipopolysaccharide export system protein LptC
COG3127	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component
COG3135	Predicted benzoate:H+ symporter BenE
COG3149	Type II secretory pathway, component PulM
COG3156	Type II secretory pathway, component PulK
COG3157	Type VI protein secretion system component Hcp (secreted cytotoxin)
COG3158	K+ transporter
COG3173	Predicted  kinase, aminoglycoside phosphotransferase (APT) family
COG3178	Predicted phosphotransferase, aminoglycoside/choline kinase (APH/ChoK) family
COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC
COG3192	Ethanolamine transporter EutH, required for ethanolamine utilization at low pH
COG3201	Nicotinamide riboside transporter PnuC
COG3203	Outer membrane protein (porin)
COG3218	ABC-type uncharacterized transport system, auxiliary component
COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component
COG3225	ABC-type uncharacterized transport system involved in gliding motility, auxiliary component
COG3231	Aminoglycoside phosphotransferase
COG3248	Nucleoside-specific outer membrane channel protein Tsx
COG3263	NhaP-type Na+/H+ and K+/H+ antiporter with C-terminal TrkAC and CorC domains
COG3264	Small-conductance mechanosensitive channel
COG3267	Type II secretory pathway, component ExeA (predicted ATPase)
COG3297	Type II secretory pathway, component PulL
COG3333	TctA family transporter
COG3368	Predicted permease
COG3376	High-affinity nickel permease
COG3418	Flagellar biosynthesis/type III secretory pathway chaperone
COG3451	Type IV secretory pathway, VirB4 component
COG3455	Type VI protein secretion system component VasF
COG3456	Predicted component of the type VI protein secretion system, contains a FHA domain
COG3458	Cephalosporin-C deacetylase or related acetyl esterase
COG3468	Type V secretory pathway, adhesin AidA
COG3470	Uncharacterized protein probably involved in high-affinity Fe2+ transport
COG3493	Na+/citrate or Na+/malate symporter
COG3501	Uncharacterized conserved protein, implicated in type VI secretion and phage assembly
COG3504	Type IV secretory pathway, VirB9 components
COG3505	Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase
COG3510	Cephalosporin hydroxylase
COG3515	Predicted component of the type VI protein secretion system
COG3516	Predicted component of the type VI protein secretion system
COG3517	Predicted component of the type VI protein secretion system
COG3518	Predicted component of the type VI protein secretion system
COG3519	Type VI protein secretion system component VasA
COG3520	Predicted component of the type VI protein secretion system
COG3521	Predicted component of the type VI protein secretion system
COG3522	Predicted component of the type VI protein secretion system
COG3523	Type VI protein secretion system component VasK
COG3524	Capsule polysaccharide export protein KpsE/RkpR
COG3558	Uncharacterized conserved protein, nuclear transport factor 2 (NTF2) superfamily
COG3559	Putative exporter of polyketide antibiotics
COG3563	Capsule polysaccharide export protein KpsC/LpsZ
COG3586	Predicted transport protein
COG3601	Riboflavin transporter FmnP
COG3630	Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, gamma subunit
COG3633	Na+/serine symporter
COG3638	ABC-type phosphate/phosphonate transport system, ATPase component
COG3639	ABC-type phosphate/phosphonate transport system, permease component
COG3659	Carbohydrate-selective porin OprB
COG3683	ABC-type uncharacterized transport system, periplasmic component
COG3694	ABC-type uncharacterized transport system, permease component
COG3696	Cu/Ag efflux pump CusA
COG3701	Type IV secretory pathway, TrbF components
COG3702	Type IV secretory pathway, VirB3 components
COG3703	Cation transport regulator ChaC
COG3704	Type IV secretory pathway, VirB6 components
COG3712	Periplasmic ferric-dicitrate binding protein FerR, regulates iron transport through sigma-19
COG3736	Type IV secretory pathway, component VirB8
COG3746	Phosphate-selective porin
COG3781	Predicted membrane chloride channel, bestrophin family
COG3833	ABC-type maltose transport system, permease component
COG3838	Type IV secretory pathway, VirB2 components (pilins)
COG3839	ABC-type sugar transport system, ATPase component
COG3840	ABC-type thiamine transport system, ATPase component
COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase components
COG3843	Type IV secretory pathway, VirD2 components (relaxase)
COG3845	ABC-type uncharacterized transport system, ATPase component
COG3846	Type IV secretory pathway, TrbL components
COG3859	Thiamine transporter ThiT
COG3896	Chloramphenicol 3-O-phosphotransferase
COG3925	N-terminal domain of the phosphotransferase system fructose-specific component IIB
COG3946	Type IV secretory pathway, VirJ component
COG3965	Predicted Co/Zn/Cd cation transporter, cation efflux family
COG4098	Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein)
COG4104	Zn-binding Pro-Ala-Ala-Arg (PAAR) domain, incolved in TypeVI secretion
COG4107	ABC-type phosphonate transport system, ATPase component
COG4114	Ferric iron reductase protein FhuF, involved in iron transport
COG4120	ABC-type uncharacterized transport system, permease component
COG4132	ABC-type uncharacterized transport system, permease component
COG4133	ABC-type transport system involved in cytochrome c biogenesis, ATPase component
COG4134	ABC-type uncharacterized transport system YnjBCD, periplasmic component
COG4135	ABC-type uncharacterized transport system YnjBCD, permease component
COG4136	ABC-type uncharacterized transport system YnjBCD, ATPase component
COG4137	ABC-type uncharacterized transport system, permease component
COG4138	ABC-type cobalamin transport system, ATPase component
COG4139	ABC-type cobalamin transport system, permease component
COG4143	ABC-type thiamine transport system, periplasmic component
COG4145	Na+/panthothenate symporter
COG4146	Uncharacterized membrane permease YidK, sodium:solute symporter family
COG4147	Na+(or H+)/acetate symporter ActP
COG4148	ABC-type molybdate transport system, ATPase component
COG4149	ABC-type molybdate transport system, permease component
COG4150	ABC-type sulfate transport system, periplasmic component
COG4152	ABC-type uncharacterized transport system, ATPase component
COG4158	Predicted ABC-type sugar transport system, permease component
COG4160	ABC-type arginine/histidine transport system, permease component
COG4161	ABC-type arginine transport system, ATPase component
COG4166	ABC-type oligopeptide transport system, periplasmic component
COG4167	ABC-type antimicrobial peptide transport system, ATPase component
COG4168	ABC-type antimicrobial peptide transport system, permease component
COG4170	ABC-type antimicrobial peptide transport system, ATPase component
COG4171	ABC-type antimicrobial peptide transport system, permease component
COG4172	ABC-type microcin C transport system, duplicated ATPase component YejF
COG4174	ABC-type microcin C transport system, permease component YejB
COG4175	ABC-type proline/glycine betaine transport system, ATPase component
COG4176	ABC-type proline/glycine betaine transport system, permease component
COG4177	ABC-type branched-chain amino acid transport system, permease component
COG4178	ABC-type uncharacterized transport system, permease and ATPase components
COG4181	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component
COG4191	Signal transduction histidine kinase regulating C4-dicarboxylate transport system
COG4192	Signal transduction histidine kinase regulating phosphoglycerate transport system
COG4208	ABC-type sulfate transport system, permease component
COG4209	ABC-type polysaccharide transport system, permease component
COG4211	ABC-type glucose/galactose transport system, permease component
COG4213	ABC-type xylose transport system, periplasmic component
COG4214	ABC-type xylose transport system, permease component
COG4215	ABC-type arginine transport system, permease component
COG4239	ABC-type microcin C transport system, permease component YejE
COG4256	Hemin uptake protein HemP
COG4258	Predicted exporter
COG4300	Cadmium resistance protein CadD, predicted permease
COG4392	Branched-chain amino acid transport protein
COG4395	Predicted lipid-binding transport protein, Tim44 family
COG4413	Urea transporter
COG4455	Protein of avirulence locus involved in temperature-dependent protein secretion
COG4473	Predicted ABC-type exoprotein transport system, permease component
COG4521	ABC-type taurine transport system, periplasmic component
COG4525	ABC-type taurine transport system, ATPase component
COG4531	ABC-type Zn2+ transport system, periplasmic component/surface adhesin
COG4533	DNA-binding transcriptional regulator SgrR  of sgrS sRNA, contains a MarR-type HTH domain and a periplasmic-type solute-binding domain
COG4535	Mg2+ and Co2+ transporter CorC, contains CBS pair and CorC-HlyC domains
COG4536	Mg2+ and Co2+ transporter CorB, contains DUF21, CBS pair, and CorC-HlyC domains
COG4555	ABC-type Na+ transport system, ATPase component NatA
COG4558	ABC-type hemin transport system, periplasmic component
COG4559	ABC-type hemin transport system, ATPase component
COG4572	Cation transport regulator ChaB
COG4580	Maltoporin (phage lambda and maltose receptor)
COG4586	ABC-type uncharacterized transport system, ATPase component
COG4587	ABC-type uncharacterized transport system, permease component
COG4590	ABC-type uncharacterized transport system, permease component
COG4591	ABC-type transport system, involved in lipoprotein release, permease component
COG4592	ABC-type Fe2+-enterobactin transport system, periplasmic component
COG4594	ABC-type Fe3+-citrate transport system, periplasmic component
COG4597	ABC-type amino acid transport system, permease component
COG4598	ABC-type histidine transport system, ATPase component
COG4603	ABC-type uncharacterized transport system, permease component
COG4604	ABC-type enterochelin transport system, ATPase component
COG4605	ABC-type enterochelin transport system, permease component
COG4606	ABC-type enterochelin transport system, permease component
COG4607	ABC-type enterochelin transport system, periplasmic component
COG4608	ABC-type oligopeptide transport system, ATPase component
COG4615	ABC-type siderophore export system, fused ATPase and permease components
COG4618	ABC-type protease/lipase transport system, ATPase and permease components
COG4619	ABC-type iron transport system FetAB, ATPase component
COG4625	Uncharacterized conserved protein, contains a C-terminal beta-barrel porin domain
COG4651	Predicted Kef-type K+ transport protein, K+/H+ antiporter domain
COG4662	ABC-type tungstate transport system, periplasmic component
COG4663	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component
COG4664	TRAP-type mannitol/chloroaromatic compound transport system, large permease component
COG4665	TRAP-type mannitol/chloroaromatic compound transport system, small permease component
COG4666	TRAP-type uncharacterized transport system, fused permease components
COG4668	Mannitol/fructose-specific phosphotransferase system, IIA domain
COG4669	Type III secretory pathway, lipoprotein EscJ
COG4674	ABC-type uncharacterized transport system, ATPase component
COG4721	ABC-type thiamine/hydroxymethylpyrimidine transport system, permease component
COG4756	Predicted cation transporter
COG4779	ABC-type enterobactin transport system, permease component
COG4789	Type III secretory pathway, component EscV
COG4790	Type III secretory pathway, component EscR
COG4791	Type III secretory pathway, component EscT
COG4792	Type III secretory pathway, component EscU
COG4794	Type III secretory pathway, component EscS
COG4795	Type II secretory pathway, component PulJ
COG4796	Type II secretory pathway, component HofQ
COG4827	Predicted transporter
COG4959	Type IV secretory pathway, protease TraF
COG4975	Glucose uptake protein GlcU
COG4985	ABC-type phosphate transport system, auxiliary component
COG4986	ABC-type anion transport system, duplicated permease component
COG4987	ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components
COG4988	ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components
COG5006	Threonine/homoserine efflux transporter RhtA
COG5042	Purine nucleoside permease
COG5238	Ran GTPase-activating protein (RanGAP) involved in mRNA processing and transport
COG5265	ABC-type transport system involved in Fe-S cluster assembly, permease and ATPase components
COG5268	Type IV secretory pathway, TrbD component
COG5295	Autotransporter adhesin
COG5455	Periplasmic regulator RcnB of Ni and Co efflux
COG5478	Low affinity Fe/Cu permease
COG5569	Periplasmic Cu and Ag efflux protein CusF
COG5571	Uncharacterized protein YhjY, contains autotransporter beta-barrel domain
